x	y	z
43	9	0
43	9	6
43	10	0
43	10	6
43	11	0
43	11	6
43	12	0
43	12	6
43	13	0
43	13	6
43	14	0
43	14	6
43	15	0
43	15	6
43	16	0
43	16	6
43	17	0
43	17	6
43	18	0
43	18	6
43	19	0
43	19	6
43	20	0
43	20	6
43	21	0
43	21	6
43	22	0
43	22	6
43	23	0
43	23	6
43	24	0
43	24	6
43	25	0
43	25	6
43	26	0
43	26	6
43	27	0
43	27	6
43	28	0
43	28	6
43	29	0
43	29	6
43	30	0
43	30	6
43	31	0
43	31	6
43	32	0
43	32	6
43	33	0
43	33	6
43	34	0
43	34	6
43	35	0
43	35	6
43	36	0
43	36	6
43	37	0
43	37	6
43	38	0
43	38	6
43	39	0
43	39	6
43	40	0
43	40	6
43	41	0
43	41	6
43	42	0
43	42	6
43	43	0
43	43	6
43	44	0
43	44	6
43	45	0
43	45	6
43	46	0
43	46	6
43	47	0
43	47	6
43	48	0
43	48	6
43	49	0
43	49	6
43	50	0
43	50	6
43	51	0
43	51	6
43	52	0
43	52	6
43	53	0
43	53	6
43	54	0
43	54	6
43	55	0
43	55	6
43	56	0
43	56	6
43	57	0
43	57	6
43	58	0
43	58	6
43	59	0
43	59	6
43	60	0
43	60	6
43	61	0
43	61	6
43	62	0
43	62	6
43	63	0
43	63	6
43	64	0
43	64	6
43	65	0
43	65	6
43	66	0
43	66	6
43	67	0
43	67	6
43	68	0
43	68	6
43	69	0
43	69	6
43	70	0
43	70	6
43	71	0
43	71	1
43	71	2
43	71	3
43	71	4
43	71	5
43	71	6
44	0	0
44	0	1
44	0	2
44	0	3
44	0	4
44	0	5
44	0	6
44	1	0
44	1	6
44	2	0
44	2	6
44	3	0
44	3	6
44	4	0
44	4	6
44	5	0
44	5	6
44	6	0
44	6	6
44	7	0
44	7	6
44	8	0
44	8	6
44	9	0
44	9	6
44	10	0
44	10	6
44	11	0
44	11	6
44	12	0
44	12	6
44	13	0
44	13	6
44	14	0
44	14	6
44	15	0
44	15	6
44	16	0
44	16	6
44	17	0
44	17	6
44	18	0
44	18	6
44	19	0
44	19	6
44	20	0
44	20	6
44	21	0
44	21	6
44	22	0
44	22	6
44	23	0
44	23	6
44	24	0
44	24	6
44	25	0
44	25	6
44	26	0
44	26	6
44	27	0
44	27	6
44	28	0
44	28	6
44	29	0
44	29	6
44	30	0
44	30	6
44	31	0
44	31	6
44	32	0
44	32	6
44	33	0
44	33	6
44	34	0
44	34	6
44	35	0
44	35	6
44	36	0
44	36	6
44	37	0
44	37	6
44	38	0
44	38	6
44	39	0
44	39	6
44	40	0
44	40	6
44	41	0
44	41	6
44	42	0
44	42	6
44	43	0
44	43	6
44	44	0
44	44	6
44	45	0
44	45	6
44	46	0
44	46	6
44	47	0
44	47	6
44	48	0
44	48	6
44	49	0
44	49	6
44	50	0
44	50	6
44	51	0
44	51	6
44	52	0
44	52	6
44	53	0
44	53	6
44	54	0
44	54	6
44	55	0
44	55	6
44	56	0
44	56	6
44	57	0
44	57	6
44	58	0
44	58	6
44	59	0
44	59	6
44	60	0
44	60	6
44	61	0
44	61	6
44	62	0
44	62	6
44	63	0
44	63	6
44	64	0
44	64	6
44	65	0
44	65	6
44	66	0
44	66	6
44	67	0
44	67	6
44	68	0
44	68	6
44	69	0
44	69	6
44	70	0
44	70	6
44	71	0
44	71	1
44	71	2
44	71	3
44	71	4
44	71	5
44	71	6
45	0	0
45	0	1
45	0	2
45	0	3
45	0	4
45	0	5
45	0	6
45	1	0
45	1	6
45	2	0
45	2	6
45	3	0
45	3	6
45	4	0
45	4	6
45	5	0
45	5	6
45	6	0
45	6	6
45	7	0
45	7	6
45	8	0
45	8	6
45	9	0
45	9	6
45	10	0
45	10	6
45	11	0
45	11	6
45	12	0
45	12	6
45	13	0
45	13	6
45	14	0
45	14	6
45	15	0
45	15	6
45	16	0
45	16	6
45	17	0
45	17	6
45	18	0
45	18	6
45	19	0
45	19	6
45	20	0
45	20	6
45	21	0
45	21	6
45	22	0
45	22	6
45	23	0
45	23	6
45	24	0
45	24	6
45	25	0
45	25	6
45	26	0
45	26	6
45	27	0
45	27	6
45	28	0
45	28	6
45	29	0
45	29	6
45	30	0
45	30	6
45	31	0
45	31	6
45	32	0
45	32	6
45	33	0
45	33	6
45	34	0
45	34	6
45	35	0
45	35	6
45	36	0
45	36	6
45	37	0
45	37	6
45	38	0
45	38	6
45	39	0
45	39	6
45	40	0
45	40	6
45	41	0
45	41	6
45	42	0
45	42	6
45	43	0
45	43	6
45	44	0
45	44	6
45	45	0
45	45	6
45	46	0
45	46	6
45	47	0
45	47	6
45	48	0
45	48	6
45	49	0
45	49	6
45	50	0
45	50	6
45	51	0
45	51	6
45	52	0
45	52	6
45	53	0
45	53	6
45	54	0
45	54	6
45	55	0
45	55	6
45	56	0
45	56	6
45	57	0
45	57	6
45	58	0
45	58	6
45	59	0
45	59	6
45	60	0
45	60	6
45	61	0
45	61	6
45	62	0
45	62	6
45	63	0
45	63	6
45	64	0
45	64	6
45	65	0
45	65	6
45	66	0
45	66	6
45	67	0
45	67	6
45	68	0
45	68	6
45	69	0
45	69	6
45	70	0
45	70	6
45	71	0
45	71	1
45	71	2
45	71	3
45	71	4
45	71	5
45	71	6
46	0	0
46	0	1
46	0	2
46	0	3
46	0	4
46	0	5
46	0	6
46	1	0
46	1	6
46	2	0
46	2	6
46	3	0
46	3	6
46	4	0
46	4	6
46	5	0
46	5	6
46	6	0
46	6	6
46	7	0
46	7	6
46	8	0
46	8	6
46	9	0
46	9	6
46	10	0
46	10	6
46	11	0
46	11	6
46	12	0
46	12	6
46	13	0
46	13	6
46	14	0
46	14	6
46	15	0
46	15	6
46	16	0
46	16	6
46	17	0
46	17	6
46	18	0
46	18	6
46	19	0
46	19	6
46	20	0
46	20	6
46	21	0
46	21	6
46	22	0
46	22	6
46	23	0
46	23	6
46	24	0
46	24	6
46	25	0
46	25	6
46	26	0
46	26	6
46	27	0
46	27	6
46	28	0
46	28	6
46	29	0
46	29	6
46	30	0
46	30	6
46	31	0
46	31	6
46	32	0
46	32	6
46	33	0
46	33	6
46	34	0
46	34	6
46	35	0
46	35	6
46	36	0
46	36	6
46	37	0
46	37	6
46	38	0
46	38	6
46	39	0
46	39	6
46	40	0
46	40	6
46	41	0
46	41	6
46	42	0
46	42	6
46	43	0
46	43	6
46	44	0
46	44	6
46	45	0
46	45	6
46	46	0
46	46	6
46	47	0
46	47	6
46	48	0
46	48	6
46	49	0
46	49	6
46	50	0
46	50	6
46	51	0
46	51	6
46	52	0
46	52	6
46	53	0
46	53	6
46	54	0
46	54	6
46	55	0
46	55	6
46	56	0
46	56	6
46	57	0
46	57	6
46	58	0
46	58	6
46	59	0
46	59	6
46	60	0
46	60	6
46	61	0
46	61	6
46	62	0
46	62	6
46	63	0
46	63	6
46	64	0
46	64	6
46	65	0
46	65	6
46	66	0
46	66	6
46	67	0
46	67	6
46	68	0
46	68	6
46	69	0
46	69	6
46	70	0
46	70	6
46	71	0
46	71	1
46	71	2
46	71	3
46	71	4
46	71	5
46	71	6
47	0	0
47	0	1
47	0	2
47	0	3
47	0	4
47	0	5
47	0	6
47	1	0
47	1	6
47	2	0
47	2	6
47	3	0
47	3	6
47	4	0
47	4	6
47	5	0
47	5	6
47	6	0
47	6	6
47	7	0
47	7	6
47	8	0
47	8	6
47	9	0
47	9	6
47	10	0
47	10	6
47	11	0
47	11	6
47	12	0
47	12	6
47	13	0
47	13	6
47	14	0
47	14	6
47	15	0
47	15	6
47	16	0
47	16	6
47	17	0
47	17	6
47	18	0
47	18	6
47	19	0
47	19	6
47	20	0
47	20	6
47	21	0
47	21	6
47	22	0
47	22	6
47	23	0
47	23	6
47	24	0
47	24	6
47	25	0
47	25	6
47	26	0
47	26	6
47	27	0
47	27	6
47	28	0
47	28	6
47	29	0
47	29	6
47	30	0
47	30	6
47	31	0
47	31	6
47	32	0
47	32	6
47	33	0
47	33	6
47	34	0
47	34	6
47	35	0
47	35	6
47	36	0
47	36	6
47	37	0
47	37	6
47	38	0
47	38	6
47	39	0
47	39	6
47	40	0
47	40	6
47	41	0
47	41	6
47	42	0
47	42	6
47	43	0
47	43	6
47	44	0
47	44	6
47	45	0
47	45	6
47	46	0
47	46	6
47	47	0
47	47	6
47	48	0
47	48	6
47	49	0
47	49	6
47	50	0
47	50	6
47	51	0
47	51	6
47	52	0
47	52	6
47	53	0
47	53	6
47	54	0
47	54	6
47	55	0
47	55	6
47	56	0
47	56	6
47	57	0
47	57	6
47	58	0
47	58	6
47	59	0
47	59	6
47	60	0
47	60	6
47	61	0
47	61	6
47	62	0
47	62	6
47	63	0
47	63	6
47	64	0
47	64	6
47	65	0
47	65	6
47	66	0
47	66	6
47	67	0
47	67	6
47	68	0
47	68	6
47	69	0
47	69	6
47	70	0
47	70	6
47	71	0
47	71	1
47	71	2
47	71	3
47	71	4
47	71	5
47	71	6
48	0	0
48	0	1
48	0	2
48	0	3
48	0	4
48	0	5
48	0	6
48	1	0
48	1	6
48	2	0
48	2	6
48	3	0
48	3	6
48	4	0
48	4	6
48	5	0
48	5	6
48	6	0
48	6	6
48	7	0
48	7	6
48	8	0
48	8	6
48	9	0
48	9	6
48	10	0
48	10	6
48	11	0
48	11	6
48	12	0
48	12	6
48	13	0
48	13	6
48	14	0
48	14	6
48	15	0
48	15	6
48	16	0
48	16	6
48	17	0
48	17	6
48	18	0
48	18	6
48	19	0
48	19	6
48	20	0
48	20	6
48	21	0
48	21	6
48	22	0
48	22	6
48	23	0
48	23	6
48	24	0
48	24	6
48	25	0
48	25	6
48	26	0
48	26	6
48	27	0
48	27	6
48	28	0
48	28	6
48	29	0
48	29	6
48	30	0
48	30	6
48	31	0
48	31	6
48	32	0
48	32	6
48	33	0
48	33	6
48	34	0
48	34	6
48	35	0
48	35	6
48	36	0
48	36	6
48	37	0
48	37	6
48	38	0
48	38	6
48	39	0
48	39	6
48	40	0
48	40	6
48	41	0
48	41	6
48	42	0
48	42	6
48	43	0
48	43	6
48	44	0
48	44	6
48	45	0
48	45	6
48	46	0
48	46	6
48	47	0
48	47	6
48	48	0
48	48	6
48	49	0
48	49	6
48	50	0
48	50	6
48	51	0
48	51	6
48	52	0
48	52	6
48	53	0
48	53	6
48	54	0
48	54	6
48	55	0
48	55	6
48	56	0
48	56	6
48	57	0
48	57	6
48	58	0
48	58	6
48	59	0
48	59	6
48	60	0
48	60	6
48	61	0
48	61	6
48	62	0
48	62	6
48	63	0
48	63	6
48	64	0
48	64	6
48	65	0
48	65	6
48	66	0
48	66	6
48	67	0
48	67	6
48	68	0
48	68	6
48	69	0
48	69	6
48	70	0
48	70	6
48	71	0
48	71	1
48	71	2
48	71	3
48	71	4
48	71	5
48	71	6
49	0	0
49	0	1
49	0	2
49	0	3
49	0	4
49	0	5
49	0	6
49	1	0
49	1	6
49	2	0
49	2	6
49	3	0
49	3	6
49	4	0
49	4	6
49	5	0
49	5	6
49	6	0
49	6	6
49	7	0
49	7	6
49	8	0
49	8	6
49	9	0
49	9	6
49	10	0
49	10	6
49	11	0
49	11	6
49	12	0
49	12	6
49	13	0
49	13	6
49	14	0
49	14	6
49	15	0
49	15	6
49	16	0
49	16	6
49	17	0
49	17	6
49	18	0
49	18	6
49	19	0
49	19	6
49	20	0
49	20	6
49	21	0
49	21	6
49	22	0
49	22	6
49	23	0
49	23	6
49	24	0
49	24	6
49	25	0
49	25	6
49	26	0
49	26	6
49	27	0
49	27	6
49	28	0
49	28	6
49	29	0
49	29	6
49	30	0
49	30	6
49	31	0
49	31	6
49	32	0
49	32	6
49	33	0
49	33	6
49	34	0
49	34	6
49	35	0
49	35	6
49	36	0
49	36	6
49	37	0
49	37	6
49	38	0
49	38	6
49	39	0
49	39	6
49	40	0
49	40	6
49	41	0
49	41	6
49	42	0
49	42	6
49	43	0
49	43	6
49	44	0
49	44	6
49	45	0
49	45	6
49	46	0
49	46	6
49	47	0
49	47	6
49	48	0
49	48	6
49	49	0
49	49	6
49	50	0
49	50	6
49	51	0
49	51	6
49	52	0
49	52	6
49	53	0
49	53	6
49	54	0
49	54	6
49	55	0
49	55	6
49	56	0
49	56	6
49	57	0
49	57	6
49	58	0
49	58	6
49	59	0
49	59	6
49	60	0
49	60	6
49	61	0
49	61	6
49	62	0
49	62	6
49	63	0
49	63	6
49	64	0
49	64	6
49	65	0
49	65	6
49	66	0
49	66	6
49	67	0
49	67	6
49	68	0
49	68	6
49	69	0
49	69	6
49	70	0
49	70	6
49	71	0
49	71	1
49	71	2
49	71	3
49	71	4
49	71	5
49	71	6
50	0	0
50	0	1
50	0	2
50	0	3
50	0	4
50	0	5
50	0	6
50	1	0
50	1	6
50	2	0
50	2	6
50	3	0
50	3	6
50	4	0
50	4	6
50	5	0
50	5	6
50	6	0
50	6	6
50	7	0
50	7	6
50	8	0
50	8	6
50	9	0
50	9	6
50	10	0
50	10	6
50	11	0
50	11	6
50	12	0
50	12	6
50	13	0
50	13	6
50	14	0
50	14	6
50	15	0
50	15	6
50	16	0
50	16	6
50	17	0
50	17	6
50	18	0
50	18	6
50	19	0
50	19	6
50	20	0
50	20	6
50	21	0
50	21	6
50	22	0
50	22	6
50	23	0
50	23	6
50	24	0
50	24	6
50	25	0
50	25	6
50	26	0
50	26	6
50	27	0
50	27	6
50	28	0
50	28	6
50	29	0
50	29	6
50	30	0
50	30	6
50	31	0
50	31	6
50	32	0
50	32	6
50	33	0
50	33	6
50	34	0
50	34	6
50	35	0
50	35	6
50	36	0
50	36	6
50	37	0
50	37	6
50	38	0
50	38	6
50	39	0
50	39	6
50	40	0
50	40	6
50	41	0
50	41	6
50	42	0
50	42	6
50	43	0
50	43	6
50	44	0
50	44	6
50	45	0
50	45	6
50	46	0
50	46	6
50	47	0
50	47	6
50	48	0
50	48	6
50	49	0
50	49	6
50	50	0
50	50	6
50	51	0
50	51	6
50	52	0
50	52	6
50	53	0
50	53	6
50	54	0
50	54	6
50	55	0
50	55	6
50	56	0
50	56	6
50	57	0
50	57	6
50	58	0
50	58	6
50	59	0
50	59	6
50	60	0
50	60	6
50	61	0
50	61	6
50	62	0
50	62	6
50	63	0
50	63	6
50	64	0
50	64	6
50	65	0
50	65	6
50	66	0
50	66	6
50	67	0
50	67	6
50	68	0
50	68	6
50	69	0
50	69	6
50	70	0
50	70	6
50	71	0
50	71	1
50	71	2
50	71	3
50	71	4
50	71	5
50	71	6
51	0	0
51	0	1
51	0	2
51	0	3
51	0	4
51	0	5
51	0	6
51	1	0
51	1	6
51	2	0
51	2	6
51	3	0
51	3	6
51	4	0
51	4	6
51	5	0
51	5	6
51	6	0
51	6	6
51	7	0
51	7	6
51	8	0
51	8	6
51	9	0
51	9	6
51	10	0
51	10	6
51	11	0
51	11	6
51	12	0
51	12	6
51	13	0
51	13	6
51	14	0
51	14	6
51	15	0
51	15	6
51	16	0
51	16	6
51	17	0
51	17	6
51	18	0
51	18	6
51	19	0
51	19	6
51	20	0
51	20	6
51	21	0
51	21	6
51	22	0
51	22	6
51	23	0
51	23	6
51	24	0
51	24	6
51	25	0
51	25	6
51	26	0
51	26	6
51	27	0
51	27	6
51	28	0
51	28	6
51	29	0
51	29	6
51	30	0
51	30	6
51	31	0
51	31	6
51	32	0
51	32	6
51	33	0
51	33	6
51	34	0
51	34	6
51	35	0
51	35	6
51	36	0
51	36	6
51	37	0
51	37	6
51	38	0
51	38	6
51	39	0
51	39	6
51	40	0
51	40	6
51	41	0
51	41	6
51	42	0
51	42	6
51	43	0
51	43	6
51	44	0
51	44	6
51	45	0
51	45	6
51	46	0
51	46	6
51	47	0
51	47	6
51	48	0
51	48	6
51	49	0
51	49	6
51	50	0
51	50	6
51	51	0
51	51	6
51	52	0
51	52	6
51	53	0
51	53	6
51	54	0
51	54	6
51	55	0
51	55	6
51	56	0
51	56	6
51	57	0
51	57	6
51	58	0
51	58	6
51	59	0
51	59	6
51	60	0
51	60	6
51	61	0
51	61	6
51	62	0
51	62	6
51	63	0
51	63	6
51	64	0
51	64	6
51	65	0
51	65	6
51	66	0
51	66	6
51	67	0
51	67	6
51	68	0
51	68	6
51	69	0
51	69	6
51	70	0
51	70	6
51	71	0
51	71	1
51	71	2
51	71	3
51	71	4
51	71	5
51	71	6
52	0	0
52	0	1
52	0	2
52	0	3
52	0	4
52	0	5
52	0	6
52	1	0
52	1	6
52	2	0
52	2	6
52	3	0
52	3	6
52	4	0
52	4	6
52	5	0
52	5	6
52	6	0
52	6	6
52	7	0
52	7	6
52	8	0
52	8	6
52	9	0
52	9	6
52	10	0
52	10	6
52	11	0
52	11	6
52	12	0
52	12	6
52	13	0
52	13	6
52	14	0
52	14	6
52	15	0
52	15	6
52	16	0
52	16	6
52	17	0
52	17	6
52	18	0
52	18	6
52	19	0
52	19	6
52	20	0
52	20	6
52	21	0
52	21	6
52	22	0
52	22	6
52	23	0
52	23	6
52	24	0
52	24	6
52	25	0
52	25	6
52	26	0
52	26	6
52	27	0
52	27	6
52	28	0
52	28	6
52	29	0
52	29	6
52	30	0
52	30	6
52	31	0
52	31	6
52	32	0
52	32	6
52	33	0
52	33	6
52	34	0
52	34	6
52	35	0
52	35	6
52	36	0
52	36	6
52	37	0
52	37	6
52	38	0
52	38	6
52	39	0
52	39	6
52	40	0
52	40	6
52	41	0
52	41	6
52	42	0
52	42	6
52	43	0
52	43	6
52	44	0
52	44	6
52	45	0
52	45	6
52	46	0
52	46	6
52	47	0
52	47	6
52	48	0
52	48	6
52	49	0
52	49	6
52	50	0
52	50	6
52	51	0
52	51	6
52	52	0
52	52	6
52	53	0
52	53	6
52	54	0
52	54	6
52	55	0
52	55	6
52	56	0
52	56	6
52	57	0
52	57	6
52	58	0
52	58	6
52	59	0
52	59	6
52	60	0
52	60	6
52	61	0
52	61	6
52	62	0
52	62	6
52	63	0
52	63	6
52	64	0
52	64	6
52	65	0
52	65	6
52	66	0
52	66	6
52	67	0
52	67	6
52	68	0
52	68	6
52	69	0
52	69	6
52	70	0
52	70	6
52	71	0
52	71	1
52	71	2
52	71	3
52	71	4
52	71	5
52	71	6
53	0	0
53	0	1
53	0	2
53	0	3
53	0	4
53	0	5
53	0	6
53	1	0
53	1	6
53	2	0
53	2	6
53	3	0
53	3	6
53	4	0
53	4	6
53	5	0
53	5	6
53	6	0
53	6	6
53	7	0
53	7	6
53	8	0
53	8	6
53	9	0
53	9	6
53	10	0
53	10	6
53	11	0
53	11	6
53	12	0
53	12	6
53	13	0
53	13	6
53	14	0
53	14	6
53	15	0
53	15	6
53	16	0
53	16	6
53	17	0
53	17	6
53	18	0
53	18	6
53	19	0
53	19	6
53	20	0
53	20	6
53	21	0
53	21	6
53	22	0
53	22	6
53	23	0
53	23	6
53	24	0
53	24	6
53	25	0
53	25	6
53	26	0
53	26	6
53	27	0
53	27	6
53	28	0
53	28	6
53	29	0
53	29	6
53	30	0
53	30	6
53	31	0
53	31	6
53	32	0
53	32	6
53	33	0
53	33	6
53	34	0
53	34	6
53	35	0
53	35	6
53	36	0
53	36	6
53	37	0
53	37	6
53	38	0
53	38	6
53	39	0
53	39	6
53	40	0
53	40	6
53	41	0
53	41	6
53	42	0
53	42	6
53	43	0
53	43	6
53	44	0
53	44	6
53	45	0
53	45	6
53	46	0
53	46	6
53	47	0
53	47	6
53	48	0
53	48	6
53	49	0
53	49	6
53	50	0
53	50	6
53	51	0
53	51	6
53	52	0
53	52	6
53	53	0
53	53	6
53	54	0
53	54	6
53	55	0
53	55	6
53	56	0
53	56	6
53	57	0
53	57	6
53	58	0
53	58	6
53	59	0
53	59	6
53	60	0
53	60	6
53	61	0
53	61	6
53	62	0
53	62	6
53	63	0
53	63	6
53	64	0
53	64	6
53	65	0
53	65	6
53	66	0
53	66	6
53	67	0
53	67	6
53	68	0
53	68	6
53	69	0
53	69	6
53	70	0
53	70	6
53	71	0
53	71	1
53	71	2
53	71	3
53	71	4
53	71	5
53	71	6
54	0	0
54	0	1
54	0	2
54	0	3
54	0	4
54	0	5
54	0	6
54	1	0
54	1	6
54	2	0
54	2	6
54	3	0
54	3	6
54	4	0
54	4	6
54	5	0
54	5	6
54	6	0
54	6	6
54	7	0
54	7	6
54	8	0
54	8	6
54	9	0
54	9	6
54	10	0
54	10	6
54	11	0
54	11	6
54	12	0
54	12	6
54	13	0
54	13	6
54	14	0
54	14	6
54	15	0
54	15	6
54	16	0
54	16	6
54	17	0
54	17	6
54	18	0
54	18	6
54	19	0
54	19	6
54	20	0
54	20	6
54	21	0
54	21	6
54	22	0
54	22	6
54	23	0
54	23	6
54	24	0
54	24	6
54	25	0
54	25	6
54	26	0
54	26	6
54	27	0
54	27	6
54	28	0
54	28	6
54	29	0
54	29	6
54	30	0
54	30	6
54	31	0
54	31	6
54	32	0
54	32	6
54	33	0
54	33	6
54	34	0
54	34	6
54	35	0
54	35	6
54	36	0
54	36	6
54	37	0
54	37	6
54	38	0
54	38	6
54	39	0
54	39	6
54	40	0
54	40	6
54	41	0
54	41	6
54	42	0
54	42	6
54	43	0
54	43	6
54	44	0
54	44	6
54	45	0
54	45	6
54	46	0
54	46	6
54	47	0
54	47	6
54	48	0
54	48	6
54	49	0
54	49	6
54	50	0
54	50	6
54	51	0
54	51	6
54	52	0
54	52	6
54	53	0
54	53	6
54	54	0
54	54	6
54	55	0
54	55	6
54	56	0
54	56	6
54	57	0
54	57	6
54	58	0
54	58	6
54	59	0
54	59	6
54	60	0
54	60	6
54	61	0
54	61	6
54	62	0
54	62	6
54	63	0
54	63	6
54	64	0
54	64	6
54	65	0
54	65	6
54	66	0
54	66	6
54	67	0
54	67	6
54	68	0
54	68	6
54	69	0
54	69	6
54	70	0
54	70	6
54	71	0
54	71	1
54	71	2
54	71	3
54	71	4
54	71	5
54	71	6
55	0	0
55	0	1
55	0	2
55	0	3
55	0	4
55	0	5
55	0	6
55	1	0
55	1	6
55	2	0
55	2	6
55	3	0
55	3	6
55	4	0
55	4	6
55	5	0
55	5	6
55	6	0
55	6	6
55	7	0
55	7	6
55	8	0
55	8	6
55	9	0
55	9	6
55	10	0
55	10	6
55	11	0
55	11	6
55	12	0
55	12	6
55	13	0
55	13	6
55	14	0
55	14	6
55	15	0
55	15	6
55	16	0
55	16	6
55	17	0
55	17	6
55	18	0
55	18	6
55	19	0
55	19	6
55	20	0
55	20	6
55	21	0
55	21	6
55	22	0
55	22	6
55	23	0
55	23	6
55	24	0
55	24	6
55	25	0
55	25	6
55	26	0
55	26	6
55	27	0
55	27	6
55	28	0
55	28	6
55	29	0
55	29	6
55	30	0
55	30	6
55	31	0
55	31	6
55	32	0
55	32	6
55	33	0
55	33	6
55	34	0
55	34	6
55	35	0
55	35	6
55	36	0
55	36	6
55	37	0
55	37	6
55	38	0
55	38	6
55	39	0
55	39	6
55	40	0
55	40	6
55	41	0
55	41	6
55	42	0
55	42	6
55	43	0
55	43	6
55	44	0
55	44	6
55	45	0
55	45	6
55	46	0
55	46	6
55	47	0
55	47	6
55	48	0
55	48	6
55	49	0
55	49	6
55	50	0
55	50	6
55	51	0
55	51	6
55	52	0
55	52	6
55	53	0
55	53	6
55	54	0
55	54	6
55	55	0
55	55	6
55	56	0
55	56	6
55	57	0
55	57	6
55	58	0
55	58	6
55	59	0
55	59	6
55	60	0
55	60	6
55	61	0
55	61	6
55	62	0
55	62	6
55	63	0
55	63	6
55	64	0
55	64	6
55	65	0
55	65	6
55	66	0
55	66	6
55	67	0
55	67	6
55	68	0
55	68	6
55	69	0
55	69	6
55	70	0
55	70	6
55	71	0
55	71	1
55	71	2
55	71	3
55	71	4
55	71	5
55	71	6
56	0	0
56	0	1
56	0	2
56	0	3
56	0	4
56	0	5
56	0	6
56	1	0
56	1	6
56	2	0
56	2	6
56	3	0
56	3	6
56	4	0
56	4	6
56	5	0
56	5	6
56	6	0
56	6	6
56	7	0
56	7	6
56	8	0
56	8	6
56	9	0
56	9	6
56	10	0
56	10	6
56	11	0
56	11	6
56	12	0
56	12	6
56	13	0
56	13	6
56	14	0
56	14	6
56	15	0
56	15	6
56	16	0
56	16	6
56	17	0
56	17	6
56	18	0
56	18	6
56	19	0
56	19	6
56	20	0
56	20	6
56	21	0
56	21	6
56	22	0
56	22	6
56	23	0
56	23	6
56	24	0
56	24	6
56	25	0
56	25	6
56	26	0
56	26	6
56	27	0
56	27	6
56	28	0
56	28	6
56	29	0
56	29	6
56	30	0
56	30	6
56	31	0
56	31	6
56	32	0
56	32	6
56	33	0
56	33	6
56	34	0
56	34	6
56	35	0
56	35	6
56	36	0
56	36	6
56	37	0
56	37	6
56	38	0
56	38	6
56	39	0
56	39	6
56	40	0
56	40	6
56	41	0
56	41	6
56	42	0
56	42	6
56	43	0
56	43	6
56	44	0
56	44	6
56	45	0
56	45	6
56	46	0
56	46	6
56	47	0
56	47	6
56	48	0
56	48	6
56	49	0
56	49	6
56	50	0
56	50	6
56	51	0
56	51	6
56	52	0
56	52	6
56	53	0
56	53	6
56	54	0
56	54	6
56	55	0
56	55	6
56	56	0
56	56	6
56	57	0
56	57	6
56	58	0
56	58	6
56	59	0
56	59	6
56	60	0
56	60	6
56	61	0
56	61	6
56	62	0
56	62	6
56	63	0
56	63	6
56	64	0
56	64	6
56	65	0
56	65	6
56	66	0
56	66	6
56	67	0
56	67	6
56	68	0
56	68	6
56	69	0
56	69	6
56	70	0
56	70	6
56	71	0
56	71	1
56	71	2
56	71	3
56	71	4
56	71	5
56	71	6
57	0	0
57	0	1
57	0	2
57	0	3
57	0	4
57	0	5
57	0	6
57	1	0
57	1	6
57	2	0
57	2	6
57	3	0
57	3	6
57	4	0
57	4	6
57	5	0
57	5	6
57	6	0
57	6	6
57	7	0
57	7	6
57	8	0
57	8	6
57	9	0
57	9	6
57	10	0
57	10	6
57	11	0
57	11	6
57	12	0
57	12	6
57	13	0
57	13	6
57	14	0
57	14	6
57	15	0
57	15	6
57	16	0
57	16	6
57	17	0
57	17	6
57	18	0
57	18	6
57	19	0
57	19	6
57	20	0
57	20	6
57	21	0
57	21	6
57	22	0
57	22	6
57	23	0
57	23	6
57	24	0
57	24	6
57	25	0
57	25	6
57	26	0
57	26	6
57	27	0
57	27	6
57	28	0
57	28	6
57	29	0
57	29	6
57	30	0
57	30	6
57	31	0
57	31	6
57	32	0
57	32	6
57	33	0
57	33	6
57	34	0
57	34	6
57	35	0
57	35	6
57	36	0
57	36	6
57	37	0
57	37	6
57	38	0
57	38	6
57	39	0
57	39	6
57	40	0
57	40	6
57	41	0
57	41	6
57	42	0
57	42	6
57	43	0
57	43	6
57	44	0
57	44	6
57	45	0
57	45	6
57	46	0
57	46	6
57	47	0
57	47	6
57	48	0
57	48	6
57	49	0
57	49	6
57	50	0
57	50	6
57	51	0
57	51	6
57	52	0
57	52	6
57	53	0
57	53	6
57	54	0
57	54	6
57	55	0
57	55	6
57	56	0
57	56	6
57	57	0
57	57	6
57	58	0
57	58	6
57	59	0
57	59	6
57	60	0
57	60	6
57	61	0
57	61	6
57	62	0
57	62	6
57	63	0
57	63	6
57	64	0
57	64	6
57	65	0
57	65	6
57	66	0
57	66	6
57	67	0
57	67	6
57	68	0
57	68	6
57	69	0
57	69	6
57	70	0
57	70	6
57	71	0
57	71	1
57	71	2
57	71	3
57	71	4
57	71	5
57	71	6
58	0	0
58	0	1
58	0	2
58	0	3
58	0	4
58	0	5
58	0	6
58	1	0
58	1	6
58	2	0
58	2	6
58	3	0
58	3	6
58	4	0
58	4	6
58	5	0
58	5	6
58	6	0
58	6	6
58	7	0
58	7	6
58	8	0
58	8	6
58	9	0
58	9	6
58	10	0
58	10	6
58	11	0
58	11	6
58	12	0
58	12	6
58	13	0
58	13	6
58	14	0
58	14	6
58	15	0
58	15	6
58	16	0
58	16	6
58	17	0
58	17	6
58	18	0
58	18	6
58	19	0
58	19	6
